GEO_id,GEO_id2,GEO_display-label,Total_households,no_internet_households
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No Internet access
1400000US42115032300,42115032300,"Census Tract 323, Susquehanna County, Pennsylvania",1463,435
1400000US42115032400,42115032400,"Census Tract 324, Susquehanna County, Pennsylvania",1718,310
1400000US42115032500,42115032500,"Census Tract 325, Susquehanna County, Pennsylvania",1723,321
1400000US42115032600,42115032600,"Census Tract 326, Susquehanna County, Pennsylvania",1964,480
1400000US42115032700,42115032700,"Census Tract 327, Susquehanna County, Pennsylvania",1412,196
1400000US42115032800,42115032800,"Census Tract 328, Susquehanna County, Pennsylvania",2047,362
1400000US42115032901,42115032901,"Census Tract 329.01, Susquehanna County, Pennsylvania",1619,265
1400000US42115032902,42115032902,"Census Tract 329.02, Susquehanna County, Pennsylvania",905,268
1400000US42117950100,42117950100,"Census Tract 9501, Tioga County, Pennsylvania",1586,348
1400000US42117950200,42117950200,"Census Tract 9502, Tioga County, Pennsylvania",1430,340
1400000US42117950300,42117950300,"Census Tract 9503, Tioga County, Pennsylvania",1508,357
1400000US42117950400,42117950400,"Census Tract 9504, Tioga County, Pennsylvania",1674,370
1400000US42117950500,42117950500,"Census Tract 9505, Tioga County, Pennsylvania",1777,342
1400000US42117950600,42117950600,"Census Tract 9506, Tioga County, Pennsylvania",2236,477
1400000US42117950700,42117950700,"Census Tract 9507, Tioga County, Pennsylvania",1949,350
1400000US42117950800,42117950800,"Census Tract 9508, Tioga County, Pennsylvania",1446,337
1400000US42117950900,42117950900,"Census Tract 9509, Tioga County, Pennsylvania",1450,316
1400000US42117951000,42117951000,"Census Tract 9510, Tioga County, Pennsylvania",1065,288
1400000US42119090102,42119090102,"Census Tract 901.02, Union County, Pennsylvania",2253,504
1400000US42119090200,42119090200,"Census Tract 902, Union County, Pennsylvania",2298,619
1400000US42119090300,42119090300,"Census Tract 903, Union County, Pennsylvania",1634,492
1400000US42119090400,42119090400,"Census Tract 904, Union County, Pennsylvania",1597,296
1400000US42119090502,42119090502,"Census Tract 905.02, Union County, Pennsylvania",2857,915
1400000US42119090600,42119090600,"Census Tract 906, Union County, Pennsylvania",2041,203
1400000US42119090700,42119090700,"Census Tract 907, Union County, Pennsylvania",1989,652
1400000US42119980101,42119980101,"Census Tract 9801.01, Union County, Pennsylvania",8,0
1400000US42119980501,42119980501,"Census Tract 9805.01, Union County, Pennsylvania",8,0
1400000US42119980800,42119980800,"Census Tract 9808, Union County, Pennsylvania",17,5
1400000US42121200000,42121200000,"Census Tract 2000, Venango County, Pennsylvania",1369,275
1400000US42121200100,42121200100,"Census Tract 2001, Venango County, Pennsylvania",1507,352
1400000US42121200200,42121200200,"Census Tract 2002, Venango County, Pennsylvania",2271,516
1400000US42121200300,42121200300,"Census Tract 2003, Venango County, Pennsylvania",645,131
1400000US42121200400,42121200400,"Census Tract 2004, Venango County, Pennsylvania",1137,303
1400000US42121200500,42121200500,"Census Tract 2005, Venango County, Pennsylvania",1026,189
1400000US42121200600,42121200600,"Census Tract 2006, Venango County, Pennsylvania",2171,448
1400000US42121200700,42121200700,"Census Tract 2007, Venango County, Pennsylvania",902,302
1400000US42121200800,42121200800,"Census Tract 2008, Venango County, Pennsylvania",981,178
1400000US42121200900,42121200900,"Census Tract 2009, Venango County, Pennsylvania",1085,456
1400000US42121201000,42121201000,"Census Tract 2010, Venango County, Pennsylvania",1307,266
1400000US42121201100,42121201100,"Census Tract 2011, Venango County, Pennsylvania",1835,409
1400000US42121201200,42121201200,"Census Tract 2012, Venango County, Pennsylvania",1274,224
1400000US42121201300,42121201300,"Census Tract 2013, Venango County, Pennsylvania",1503,370
1400000US42121201400,42121201400,"Census Tract 2014, Venango County, Pennsylvania",1475,422
1400000US42121201500,42121201500,"Census Tract 2015, Venango County, Pennsylvania",1437,297
1400000US42123970100,42123970100,"Census Tract 9701, Warren County, Pennsylvania",1002,224
1400000US42123970200,42123970200,"Census Tract 9702, Warren County, Pennsylvania",1607,333
1400000US42123970300,42123970300,"Census Tract 9703, Warren County, Pennsylvania",2165,623
1400000US42123970400,42123970400,"Census Tract 9704, Warren County, Pennsylvania",1067,270
1400000US42123970500,42123970500,"Census Tract 9705, Warren County, Pennsylvania",1476,375
1400000US42123970600,42123970600,"Census Tract 9706, Warren County, Pennsylvania",1459,379
1400000US42123970700,42123970700,"Census Tract 9707, Warren County, Pennsylvania",1134,184
1400000US42123970800,42123970800,"Census Tract 9708, Warren County, Pennsylvania",1607,357
1400000US42123970900,42123970900,"Census Tract 9709, Warren County, Pennsylvania",1606,410
1400000US42123971000,42123971000,"Census Tract 9710, Warren County, Pennsylvania",961,132
1400000US42123971100,42123971100,"Census Tract 9711, Warren County, Pennsylvania",1261,252
1400000US42123971200,42123971200,"Census Tract 9712, Warren County, Pennsylvania",1022,208
1400000US42123971400,42123971400,"Census Tract 9714, Warren County, Pennsylvania",728,253
1400000US42125704100,42125704100,"Census Tract 7041, Washington County, Pennsylvania",572,264
1400000US42125711000,42125711000,"Census Tract 7110, Washington County, Pennsylvania",1601,378
1400000US42125712700,42125712700,"Census Tract 7127, Washington County, Pennsylvania",579,181
1400000US42125713700,42125713700,"Census Tract 7137, Washington County, Pennsylvania",1766,486
1400000US42125714000,42125714000,"Census Tract 7140, Washington County, Pennsylvania",1215,280
1400000US42125715700,42125715700,"Census Tract 7157, Washington County, Pennsylvania",759,202
1400000US42125721000,42125721000,"Census Tract 7210, Washington County, Pennsylvania",1692,385
1400000US42125722700,42125722700,"Census Tract 7227, Washington County, Pennsylvania",1340,195
1400000US42125731000,42125731000,"Census Tract 7310, Washington County, Pennsylvania",2302,505
1400000US42125732000,42125732000,"Census Tract 7320, Washington County, Pennsylvania",1267,230
1400000US42125741100,42125741100,"Census Tract 7411, Washington County, Pennsylvania",1784,195
1400000US42125741300,42125741300,"Census Tract 7413, Washington County, Pennsylvania",1461,241
1400000US42125742100,42125742100,"Census Tract 7421, Washington County, Pennsylvania",2421,264
1400000US42125742200,42125742200,"Census Tract 7422, Washington County, Pennsylvania",632,81
1400000US42125743700,42125743700,"Census Tract 7437, Washington County, Pennsylvania",587,125
1400000US42125744100,42125744100,"Census Tract 7441, Washington County, Pennsylvania",2446,480
1400000US42125744200,42125744200,"Census Tract 7442, Washington County, Pennsylvania",1480,219
1400000US42125745100,42125745100,"Census Tract 7451, Washington County, Pennsylvania",3648,391
1400000US42125745200,42125745200,"Census Tract 7452, Washington County, Pennsylvania",2047,211
1400000US42125746100,42125746100,"Census Tract 7461, Washington County, Pennsylvania",2283,99
1400000US42125746200,42125746200,"Census Tract 7462, Washington County, Pennsylvania",1594,68
1400000US42125746301,42125746301,"Census Tract 7463.01, Washington County, Pennsylvania",1856,94
1400000US42125746302,42125746302,"Census Tract 7463.02, Washington County, Pennsylvania",1790,72
1400000US42125751100,42125751100,"Census Tract 7511, Washington County, Pennsylvania",2104,406
1400000US42125751200,42125751200,"Census Tract 7512, Washington County, Pennsylvania",1265,306
1400000US42125752700,42125752700,"Census Tract 7527, Washington County, Pennsylvania",1766,369
1400000US42125753700,42125753700,"Census Tract 7537, Washington County, Pennsylvania",835,40
1400000US42125754200,42125754200,"Census Tract 7542, Washington County, Pennsylvania",1005,304
1400000US42125754300,42125754300,"Census Tract 7543, Washington County, Pennsylvania",1254,390
1400000US42125754400,42125754400,"Census Tract 7544, Washington County, Pennsylvania",717,145
1400000US42125754500,42125754500,"Census Tract 7545, Washington County, Pennsylvania",1186,338
1400000US42125754600,42125754600,"Census Tract 7546, Washington County, Pennsylvania",837,180
1400000US42125755100,42125755100,"Census Tract 7551, Washington County, Pennsylvania",2018,620
1400000US42125755200,42125755200,"Census Tract 7552, Washington County, Pennsylvania",2257,364
1400000US42125755700,42125755700,"Census Tract 7557, Washington County, Pennsylvania",1543,227
1400000US42125761000,42125761000,"Census Tract 7610, Washington County, Pennsylvania",2195,529
1400000US42125762000,42125762000,"Census Tract 7620, Washington County, Pennsylvania",1066,281
1400000US42125763700,42125763700,"Census Tract 7637, Washington County, Pennsylvania",686,174
1400000US42125764000,42125764000,"Census Tract 7640, Washington County, Pennsylvania",1397,463
1400000US42125771100,42125771100,"Census Tract 7711, Washington County, Pennsylvania",2316,392
1400000US42125771200,42125771200,"Census Tract 7712, Washington County, Pennsylvania",1651,372
1400000US42125772700,42125772700,"Census Tract 7727, Washington County, Pennsylvania",978,187
1400000US42125773100,42125773100,"Census Tract 7731, Washington County, Pennsylvania",1259,313
1400000US42125773200,42125773200,"Census Tract 7732, Washington County, Pennsylvania",558,162
1400000US42125774700,42125774700,"Census Tract 7747, Washington County, Pennsylvania",2268,252
1400000US42125775200,42125775200,"Census Tract 7752, Washington County, Pennsylvania",986,251
1400000US42125775300,42125775300,"Census Tract 7753, Washington County, Pennsylvania",904,238
1400000US42125781700,42125781700,"Census Tract 7817, Washington County, Pennsylvania",1774,347
1400000US42125782700,42125782700,"Census Tract 7827, Washington County, Pennsylvania",598,180
1400000US42125783200,42125783200,"Census Tract 7832, Washington County, Pennsylvania",1019,398
1400000US42125783300,42125783300,"Census Tract 7833, Washington County, Pennsylvania",725,156
1400000US42125784000,42125784000,"Census Tract 7840, Washington County, Pennsylvania",1199,294
1400000US42125791000,42125791000,"Census Tract 7910, Washington County, Pennsylvania",653,152
1400000US42125792100,42125792100,"Census Tract 7921, Washington County, Pennsylvania",1602,367
1400000US42125792200,42125792200,"Census Tract 7922, Washington County, Pennsylvania",754,173
1400000US42125795700,42125795700,"Census Tract 7957, Washington County, Pennsylvania",946,242
1400000US42125795800,42125795800,"Census Tract 7958, Washington County, Pennsylvania",1499,149
1400000US42125795900,42125795900,"Census Tract 7959, Washington County, Pennsylvania",1715,315
1400000US42125796000,42125796000,"Census Tract 7960, Washington County, Pennsylvania",1240,275
1400000US42127960100,42127960100,"Census Tract 9601, Wayne County, Pennsylvania",516,101
1400000US42127960200,42127960200,"Census Tract 9602, Wayne County, Pennsylvania",1240,232
1400000US42127960300,42127960300,"Census Tract 9603, Wayne County, Pennsylvania",966,271
1400000US42127960400,42127960400,"Census Tract 9604, Wayne County, Pennsylvania",1168,254
1400000US42127960500,42127960500,"Census Tract 9605, Wayne County, Pennsylvania",1482,328
1400000US42127960600,42127960600,"Census Tract 9606, Wayne County, Pennsylvania",1868,317
1400000US42127960700,42127960700,"Census Tract 9607, Wayne County, Pennsylvania",2108,546
1400000US42127960800,42127960800,"Census Tract 9608, Wayne County, Pennsylvania",1645,285
1400000US42127960900,42127960900,"Census Tract 9609, Wayne County, Pennsylvania",1289,254
1400000US42127961000,42127961000,"Census Tract 9610, Wayne County, Pennsylvania",1763,386
1400000US42127961100,42127961100,"Census Tract 9611, Wayne County, Pennsylvania",1620,305
1400000US42127961200,42127961200,"Census Tract 9612, Wayne County, Pennsylvania",1676,291
1400000US42127961300,42127961300,"Census Tract 9613, Wayne County, Pennsylvania",1069,180
1400000US42127961400,42127961400,"Census Tract 9614, Wayne County, Pennsylvania",792,145
1400000US42129800100,42129800100,"Census Tract 8001, Westmoreland County, Pennsylvania",562,291
1400000US42129800200,42129800200,"Census Tract 8002, Westmoreland County, Pennsylvania",665,191
1400000US42129800300,42129800300,"Census Tract 8003, Westmoreland County, Pennsylvania",1199,375
1400000US42129800400,42129800400,"Census Tract 8004, Westmoreland County, Pennsylvania",709,198
1400000US42129800500,42129800500,"Census Tract 8005, Westmoreland County, Pennsylvania",1103,198
1400000US42129800600,42129800600,"Census Tract 8006, Westmoreland County, Pennsylvania",952,345
1400000US42129800700,42129800700,"Census Tract 8007, Westmoreland County, Pennsylvania",1092,488
1400000US42129800800,42129800800,"Census Tract 8008, Westmoreland County, Pennsylvania",760,127
1400000US42129800900,42129800900,"Census Tract 8009, Westmoreland County, Pennsylvania",1222,338
1400000US42129801001,42129801001,"Census Tract 8010.01, Westmoreland County, Pennsylvania",1641,297
1400000US42129801002,42129801002,"Census Tract 8010.02, Westmoreland County, Pennsylvania",1115,160
1400000US42129801100,42129801100,"Census Tract 8011, Westmoreland County, Pennsylvania",2040,439
1400000US42129801200,42129801200,"Census Tract 8012, Westmoreland County, Pennsylvania",2376,399
1400000US42129801300,42129801300,"Census Tract 8013, Westmoreland County, Pennsylvania",1777,386
1400000US42129801400,42129801400,"Census Tract 8014, Westmoreland County, Pennsylvania",838,196
1400000US42129801500,42129801500,"Census Tract 8015, Westmoreland County, Pennsylvania",1175,405
1400000US42129801600,42129801600,"Census Tract 8016, Westmoreland County, Pennsylvania",610,204
1400000US42129801701,42129801701,"Census Tract 8017.01, Westmoreland County, Pennsylvania",924,198
1400000US42129801702,42129801702,"Census Tract 8017.02, Westmoreland County, Pennsylvania",1869,316
1400000US42129801703,42129801703,"Census Tract 8017.03, Westmoreland County, Pennsylvania",1160,338
1400000US42129801800,42129801800,"Census Tract 8018, Westmoreland County, Pennsylvania",2582,625
1400000US42129801900,42129801900,"Census Tract 8019, Westmoreland County, Pennsylvania",2979,644
1400000US42129802001,42129802001,"Census Tract 8020.01, Westmoreland County, Pennsylvania",880,63
1400000US42129802002,42129802002,"Census Tract 8020.02, Westmoreland County, Pennsylvania",3284,373
1400000US42129802101,42129802101,"Census Tract 8021.01, Westmoreland County, Pennsylvania",2098,278
1400000US42129802102,42129802102,"Census Tract 8021.02, Westmoreland County, Pennsylvania",2493,257
1400000US42129802103,42129802103,"Census Tract 8021.03, Westmoreland County, Pennsylvania",1021,73
1400000US42129802200,42129802200,"Census Tract 8022, Westmoreland County, Pennsylvania",1438,396
1400000US42129802301,42129802301,"Census Tract 8023.01, Westmoreland County, Pennsylvania",2301,170
1400000US42129802303,42129802303,"Census Tract 8023.03, Westmoreland County, Pennsylvania",1330,180
